FIA,Circuit name,Circuit ID,Source Is.D,Source Is.D Type,Substation,Comments,Validation result,Error message
280,PARADISE 1103,102831103,143744,DPD,PARADISE,,TRUE,
280,PARADISE 1104,102831104,355681,Switch,PARADISE,,TRUE,
280,PARADISE 1104,102831104,,Breaker,PARADISE,,TRUE,
280,PARADISE 1105,102831105,,Breaker,PARADISE,,TRUE,
280,PARADISE 1106,102831106,,Breaker,PARADISE,,TRUE,
280,SYCAMORE CREEK 1111,102971111,976428,DPD,SYCAMORE CREEK,,TRUE,
280,SYCAMORE CREEK 1111,102971111,153260,DPD,SYCAMORE CREEK,,TRUE,
280,SYCAMORE CREEK 1111,102971111,592100,DPD,SYCAMORE CREEK,,TRUE,
280,WYANDOTTE 1102,102911102,13044,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1103,102911103,1504,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1105,102911105,1615,Switch,WYANDOTTE,,TRUE,
280,WYANDOTTE 1105,102911105,329930,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1105,102911105,,Breaker,WYANDOTTE,,TRUE,
280,WYANDOTTE 1106,102911106,41650,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1107,102911107,37472,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1107,102911107,77578,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1109,102911109,702710,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1109,102911109,42650,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1110,102911110,980944,DPD,WYANDOTTE,,TRUE,
280,WYANDOTTE 1110,102911110,144140,DPD,WYANDOTTE,,TRUE,
282,BIG BEND 1102,103751102,,Breaker,BIG BEND,,TRUE,
282,CHALLENGE 1101,103201101,,Breaker,CHALLENGE,,TRUE,
282,CHALLENGE 1102,103201102,,Breaker,CHALLENGE,,TRUE,
282,KANAKA 1101,103221101,,Breaker,KANAKA,,TRUE,
282,WYANDOTTE 1103,102911103,1974,DPD,WYANDOTTE,,TRUE,
285,Big Meadows 2101,102812101,,Breaker,Big Meadows,,TRUE,
285,BUCKS CREEK 1102,102211102,,Breaker,BUCKS CREEK,,TRUE,
285,BUCKS CREEK 1103,102211103,,Breaker,BUCKS CREEK,,TRUE,
285,CHALLENGE 1101,103201101,98174,DPD,CHALLENGE,,TRUE,
285,Crescent Mills 2101,103132101,,Breaker,Crescent Mills,,TRUE,
285,East Quincy 1101,102551101,951424,DPD,East Quincy,,TRUE,
285,East Quincy 1101,102551101,186938,DPD,East Quincy,,TRUE,
285,East Quincy 1101,102551101,678650,DPD,East Quincy,,TRUE,
285,East Quincy 1101,102551101,782320,DPD,East Quincy,,TRUE,
285,East Quincy 1101,102551101,424048,DPD,East Quincy,,TRUE,
285,Gansner 1101,103021101,480328,DPD,Gansner,,TRUE,
285,Gansner 1101,103021101,489276,DPD,Gansner,,TRUE,
285,Gansner 1101,103021101,336664,DPD,Gansner,,TRUE,
285,Gansner 1101,103021101,372132,DPD,Gansner,,TRUE,
285,Gansner 1101,103021101,590690,DPD,Gansner,,TRUE,
285,Gansner 1101,103021101,174072,DPD,Gansner,,TRUE,
285,Grays Flat 0401,102530401,,Breaker,Grays Flat,,TRUE,
285,SPANISH CREEK 4401,103104401,,Breaker,SPANISH CREEK,,TRUE,
290,Big Meadows 2101,102812101,2474,DPD,Big Meadows,,TRUE,
290,Big Meadows 2101,102812101,2476,DPD,Big Meadows,,TRUE,
290,Chester 1101,103181101,922138,DPD,Chester,,TRUE,
290,Chester 1101,103181101,656108,DPD,Chester,,TRUE,
290,Chester 1102,103181102,546744,DPD,Chester,,TRUE,
290,Hamilton Branch 1101,102361101,,Breaker,Hamilton Branch,,TRUE,
300,BANGOR 1101,103191101,1958,DPD,BANGOR,,TRUE,
300,BANGOR 1101,103191101,879812,DPD,BANGOR,,TRUE,
300,BANGOR 1101,103191101,301886,DPD,BANGOR,,TRUE,
300,BANGOR 1101,103191101,979830,DPD,BANGOR,,TRUE,
300,AUBURN 1101,152161101,173014,DPD,AUBURN,,TRUE,
300,AUBURN 1102,152161102,251946,DPD,AUBURN,,TRUE,
300,BELL 1107,152701107,2400,DPD,BELL,,TRUE,
300,BELL 1107,152701107,912460,DPD,BELL,,TRUE,
300,BELL 1107,152701107,643778,DPD,BELL,,TRUE,
300,BELL 1107,152701107,50172,DPD,BELL,,TRUE,
300,BELL 1108,152701108,467470,DPD,BELL,,TRUE,
300,BELL 1108,152701108,339792,DPD,BELL,,TRUE,
300,BELL 1109,152701109,724884,DPD,BELL,,TRUE,
300,BELL 1110,152701110,946229,DPD,BELL,,TRUE,
300,BROWNS VALLEY 1101,152921101,,Breaker,BROWNS VALLEY,,TRUE,
300,DELMAR 2109,152582109,805882,DPD,DELMAR,,TRUE,
300,DELMAR 2109,152582109,306972,DPD,DELMAR,,TRUE,
300,DELMAR 2109,152582109,378446,DPD,DELMAR,,TRUE,
300,FLINT 1101,152531101,958726,DPD,FLINT,,TRUE,
300,FLINT 1102,152531102,,Breaker,FLINT,,TRUE,
300,GRASS VALLEY 1103,152031103,2180,DPD,GRASS VALLEY,,TRUE,
300,HALSEY 1101,152241101,1704,DPD,HALSEY,,TRUE,
300,HALSEY 1101,152241101,2414,DPD,HALSEY,,TRUE,
300,HALSEY 1102,152241102,2514,DPD,HALSEY,,TRUE,
300,HIGGINS 1103,152691103,,Breaker,HIGGINS,,TRUE,
300,HIGGINS 1107,152691107,,Breaker,HIGGINS,,TRUE,
300,HIGGINS 1108,152691108,,Breaker,HIGGINS,,TRUE,
300,HIGGINS 1109,152691109,,Breaker,HIGGINS,,TRUE,
300,HIGGINS 1110,152691110,869408,DPD,HIGGINS,,TRUE,
300,HORSESHOE 1101,152571101,603250,DPD,HORSESHOE,,TRUE,
300,HORSESHOE 1101,152571101,416226,DPD,HORSESHOE,,TRUE,
300,HORSESHOE 1101,152571101,663244,DPD,HORSESHOE,,TRUE,
300,HORSESHOE 1104,152571104,50142,DPD,HORSESHOE,,TRUE,
300,LINCOLN 1101,153701101,38563,Fuse,LINCOLN,,TRUE,
300,LINCOLN 1104,153701104,2070,DPD,LINCOLN,,TRUE,
300,LINCOLN 1104,153701104,685276,DPD,LINCOLN,,TRUE,
300,LINCOLN 1104,153701104,275986,DPD,LINCOLN,,TRUE,
300,LINCOLN 1104,153701104,187205,Switch,LINCOLN,,TRUE,
300,NARROWS 2101,153132101,,Breaker,NARROWS,,TRUE,
300,NARROWS 2102,153132102,,Breaker,NARROWS,,TRUE,
300,NARROWS 2105,153132105,,Breaker,NARROWS,,TRUE,
300,NARROWS 1151,153131151,,Breaker,NARROWS,,TRUE,
300,PENRYN 1103,152561103,,Breaker,PENRYN,,TRUE,
300,PENRYN 1105,152561105,817491,DPD,PENRYN,,TRUE,
300,PENRYN 1105,152561105,154362,DPD,PENRYN,,TRUE,
300,PENRYN 1105,152561105,119949,DPD,PENRYN,,TRUE,
300,PENRYN 1105,152561105,168616,DPD,PENRYN,,TRUE,
300,PENRYN 1105,152561105,51676,DPD,PENRYN,,TRUE,
300,PENRYN 1106,152561106,212772,DPD,PENRYN,,TRUE,
300,PENRYN 1107,152561107,,Breaker,PENRYN,,TRUE,
300,PLACER 1101,152461101,106534,DPD,PLACER,,TRUE,
300,PLACER 1101,152461101,725473,Switch,PLACER,,TRUE,
300,PLACER 1101,152461101,510009,Switch,PLACER,,TRUE,
300,PLACER 1101,152461101,208930,DPD,PLACER,,TRUE,
300,PLACER 1102,152461102,,Breaker,PLACER,,TRUE,
300,PLACER 1103,152461103,,Breaker,PLACER,,TRUE,
300,PLACER 1103,152461103,429574,DPD,PLACER,,TRUE,
300,PLACER 1103,152461103,284874,DPD,PLACER,,TRUE,
300,PLACER 1103,152461103,238990,DPD,PLACER,,TRUE,
300,SMARTVILLE 1101,153791101,,Breaker,SMARTVILLE,,TRUE,
300,WHEATLAND 1105,152811105,248490,DPD,WHEATLAND,,TRUE,
300,WISE 1101,152271101,,Breaker,WISE,,TRUE,
300,WISE 1102,152271102,,Breaker,WISE,,TRUE,
305,CLARKSVILLE 2103,153612103,593454,DPD,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2104,153612104,,Breaker,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2105,153612105,75884,DPD,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2109,153612109,781566,DPD,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2109,153612109,649874,DPD,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2109,153612109,102734,DPD,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2109,153612109,285303,Switch,CLARKSVILLE,,TRUE,
305,CLARKSVILLE 2109,153612109,51744,DPD,CLARKSVILLE,,TRUE,
305,DIAMOND SPRINGS 1105,152261105,,Breaker,DIAMOND SPRINGS,,TRUE,
305,DIAMOND SPRINGS 1107,152261107,1402,DPD,DIAMOND SPRINGS,,TRUE,
305,FLINT 1101,152531101,750,DPD,FLINT,,TRUE,
305,MOUNTAIN QUARRIES 2101,152282101,1102,DPD,MOUNTAIN QUARRIES,,TRUE,
305,SHINGLE SPRINGS 1103,153651103,,Breaker,SHINGLE SPRINGS,,TRUE,
305,SHINGLE SPRINGS 1104,153651104,,Breaker,SHINGLE SPRINGS,,TRUE,
305,SHINGLE SPRINGS 2105,153652105,,Breaker,SHINGLE SPRINGS,,TRUE,
305,SHINGLE SPRINGS 2108,153652108,,Breaker,SHINGLE SPRINGS,,TRUE,
305,SHINGLE SPRINGS 2109,153652109,,Breaker,SHINGLE SPRINGS,,TRUE,
305,SHINGLE SPRINGS 2110,153652110,,Breaker,SHINGLE SPRINGS,,TRUE,
305,CLAY 1101,163341101,,Breaker,CLAY,,TRUE,
305,CLAY 1102,163341102,,Breaker,CLAY,,TRUE,
305,CLAY 1103,163341103,,Breaker,CLAY,,TRUE,
305,IONE 1101,163881101,,Breaker,IONE,,TRUE,
305,MARTELL 1103,163011103,3152,DPD,MARTELL,,TRUE,
305,OLETA 1101,163541101,1208,DPD,OLETA,,TRUE,
305,OLETA 1101,163541101,239062,DPD,OLETA,,TRUE,
320,CALAVERAS CEMENT 1101,162211101,,Breaker,CALAVERAS CEMENT,,TRUE,
320,CLAY 1103,163341103,7124,DPD,CLAY,,TRUE,
320,Corral 1101,162991101,965803,Switch,Corral,,TRUE,
320,Corral 1102,162991102,,Breaker,Corral,,TRUE,
320,Corral 1103,162991103,831781,DPD,Corral,,TRUE,
320,Corral 1103,162991103,569005,DPD,Corral,,TRUE,
320,Corral 1103,162991103,13474,DPD,Corral,,TRUE,
320,Corral 1103,162991103,681991,DPD,Corral,,TRUE,
320,Corral 1103,162991103,936674,DPD,Corral,,TRUE,
320,FROGTOWN 1701,163451701,,Breaker,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,737236,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,694042,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,204480,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,739858,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,798032,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,814784,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,832694,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,224708,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,411508,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,390720,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,812366,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,307998,DPD,FROGTOWN,,TRUE,
320,FROGTOWN 1702,163451702,592404,DPD,FROGTOWN,,TRUE,
320,North Branch 1101,163231101,,Breaker,North Branch,,TRUE,
320,CURTIS 1703,163351703,6064,DPD,CURTIS,,TRUE,
320,Merced Falls 1102,252811102,85002,DPD,Merced Falls,,TRUE,
320,Merced Falls 1102,252811102,38748,DPD,Merced Falls,,TRUE,
320,PEORIA 1701,163781701,,Breaker,PEORIA,,TRUE,
320,PEORIA 1704,163781704,,Breaker,PEORIA,,TRUE,
320,PEORIA 1705,163781705,,Breaker,PEORIA,,TRUE,
320,RACETRACK 1703,163761703,6014,DPD,RACETRACK,,TRUE,
320,RACETRACK 1704,163761704,,Breaker,RACETRACK,,TRUE,
330,CHALLENGE 1102,103201102,1064,DPD,CHALLENGE,,TRUE,
330,CHALLENGE 1102,103201102,5462,DPD,CHALLENGE,,TRUE,
330,BANGOR 1101,103191101,1806,DPD,BANGOR,,TRUE,
330,BONNIE NOOK 1101,152301101,,Breaker,BONNIE NOOK,,TRUE,
330,BONNIE NOOK 1102,152301102,,Breaker,BONNIE NOOK,,TRUE,
330,BRUNSWICK 1102,152481102,,Breaker,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,2784,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,8918,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,510529,Switch,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,956424,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,234378,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,42931,Switch,BRUNSWICK,,TRUE,
330,BRUNSWICK 1103,152481103,851116,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1104,152481104,56468,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1104,152481104,285704,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1104,152481104,244027,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1104,152481104,327226,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1105,152481105,339665,Switch,BRUNSWICK,,TRUE,
330,BRUNSWICK 1105,152481105,297538,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1106,152481106,,Breaker,BRUNSWICK,,TRUE,
330,BRUNSWICK 1107,152481107,50010,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1107,152481107,969778,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1107,152481107,357568,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1110,152481110,832231,DPD,BRUNSWICK,,TRUE,
330,BRUNSWICK 1110,152481110,528196,DPD,BRUNSWICK,,TRUE,
330,COLUMBIA HILL 1101,152471101,,Breaker,COLUMBIA HILL,,TRUE,
330,DOBBINS 1101,153741101,,Breaker,DOBBINS,,TRUE,
330,FORESTHILL 1101,152181101,,Breaker,FORESTHILL,,TRUE,
330,FORESTHILL 1102,152181102,,Breaker,FORESTHILL,,TRUE,
330,GRASS VALLEY 1101,152031101,750804,DPD,GRASS VALLEY,,TRUE,
330,GRASS VALLEY 1101,152031101,2208,DPD,GRASS VALLEY,,TRUE,
330,GRASS VALLEY 1101,152031101,2766,DPD,GRASS VALLEY,,TRUE,
330,GRASS VALLEY 1101,152031101,528232,DPD,GRASS VALLEY,,TRUE,
330,GRASS VALLEY 1103,152031103,,Breaker,GRASS VALLEY,,TRUE,
330,HALSEY 1101,152241101,76178,DPD,HALSEY,,TRUE,
330,HIGGINS 1103,152691103,32120,DPD,HIGGINS,,TRUE,
330,HIGGINS 1104,152691104,,Breaker,HIGGINS,,TRUE,
330,HIGGINS 1110,152691110,,Breaker,HIGGINS,,TRUE,
330,NARROWS 2102,153132102,48484,DPD,NARROWS,,TRUE,
330,NARROWS 2105,153132105,2216,DPD,NARROWS,,TRUE,
330,SHADY GLEN 1101,152431101,2768,DPD,SHADY GLEN,,TRUE,
330,SHADY GLEN 1102,152431102,,Breaker,SHADY GLEN,,TRUE,
330,WEIMAR 1101,152491101,2058,DPD,WEIMAR,,TRUE,
330,WEIMAR 1102,152491102,,Breaker,WEIMAR,,TRUE,
335,APPLE HILL 1104,153661104,,Breaker,APPLE HILL,,TRUE,
335,APPLE HILL 2102,153662102,,Breaker,APPLE HILL,,TRUE,
335,EL DORADO PH 2101,152762101,,Breaker,EL DORADO PH,,TRUE,
335,EL DORADO PH 2101,152762101,13362,DPD,EL DORADO PH,,TRUE,
335,EL DORADO PH 2102,152762102,,Breaker,EL DORADO PH,,TRUE,
335,PLACERVILLE 2106,153082106,935216,DPD,PLACERVILLE,,TRUE,
335,PLACERVILLE 2106,153082106,9712,DPD,PLACERVILLE,,TRUE,
335,SALT SPRINGS 2101,163692101,10416,DPD,SALT SPRINGS,,TRUE,
335,TIGER CREEK 0201,161380201,,Breaker,TIGER CREEK,,TRUE,
335,TIGER CREEK 0201,161380201,1743,Fuse,TIGER CREEK,,TRUE,
335,WEST POINT 1101,163201101,4706,DPD,WEST POINT,,TRUE,
340,APPLE HILL 1103,153661103,,Breaker,APPLE HILL,,TRUE,
340,APPLE HILL 2102,153662102,1532,DPD,APPLE HILL,,TRUE,
340,APPLE HILL 2102,153662102,6552,DPD,APPLE HILL,,TRUE,
340,DIAMOND SPRINGS 1103,152261103,467046,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1103,152261103,394169,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1103,152261103,635040,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1104,152261104,533169,Switch,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1106,152261106,290705,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1106,152261106,762780,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1106,152261106,279670,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1106,152261106,910235,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1106,152261106,930190,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1106,152261106,926235,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1107,152261107,116815,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1107,152261107,217974,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1107,152261107,203504,DPD,DIAMOND SPRINGS,,TRUE,
340,DIAMOND SPRINGS 1107,152261107,77086,DPD,DIAMOND SPRINGS,,TRUE,
340,HALSEY 1101,152241101,,Breaker,HALSEY,,TRUE,
340,HALSEY 1102,152241102,,Breaker,HALSEY,,TRUE,
340,MOUNTAIN QUARRIES 2101,152282101,,Breaker,MOUNTAIN QUARRIES,,TRUE,
340,PLACERVILLE 1109,153081109,284071,Switch,PLACERVILLE,,TRUE,
340,PLACERVILLE 1110,153081110,953474,DPD,PLACERVILLE,,TRUE,
340,PLACERVILLE 1111,153081111,508410,DPD,PLACERVILLE,,TRUE,
340,PLACERVILLE 1111,153081111,38024,Switch,PLACERVILLE,,TRUE,
340,PLACERVILLE 1111,153081111,111345,Switch,PLACERVILLE,,TRUE,
340,PLACERVILLE 1111,153081111,11279,Switch,PLACERVILLE,,TRUE,
340,PLACERVILLE 1111,153081111,,Breaker,PLACERVILLE,,TRUE,
340,PLACERVILLE 1112,153081112,,Breaker,PLACERVILLE,,TRUE,
340,PLACERVILLE 2106,153082106,,Breaker,PLACERVILLE,,TRUE,
340,SHADY GLEN 1101,152431101,,Breaker,SHADY GLEN,,TRUE,
340,SHINGLE SPRINGS 2109,153652109,85766,DPD,SHINGLE SPRINGS,,TRUE,
340,SHINGLE SPRINGS 2109,153652109,81390,DPD,SHINGLE SPRINGS,,TRUE,
340,WEIMAR 1101,152491101,,Breaker,WEIMAR,,TRUE,
340,WEIMAR 1102,152491102,2038,DPD,WEIMAR,,TRUE,
340,ELECTRA 1101,162161101,,Breaker,ELECTRA,,TRUE,
340,ELECTRA 1102,162161102,4756,DPD,ELECTRA,,TRUE,
340,MARTELL 1101,163011101,,Breaker,MARTELL,,TRUE,
340,MARTELL 1102,163011102,,Breaker,MARTELL,,TRUE,
340,MARTELL 1103,163011103,,Breaker,MARTELL,,TRUE,
340,OLETA 1101,163541101,239062,DPD,OLETA,,TRUE,
340,OLETA 1101,163541101,296804,DPD,OLETA,,TRUE,
340,OLETA 1101,163541101,400470,DPD,OLETA,,TRUE,
340,OLETA 1101,163541101,754718,DPD,OLETA,,TRUE,
340,OLETA 1101,163541101,894006,DPD,OLETA,,TRUE,
340,OLETA 1102,163541102,186326,DPD,OLETA,,TRUE,
340,OLETA 1102,163541102,793776,DPD,OLETA,,TRUE,
340,OLETA 1102,163541102,799924,DPD,OLETA,,TRUE,
340,PINE GROVE 1101,163751101,,Breaker,PINE GROVE,,TRUE,
340,PINE GROVE 1102,163751102,,Breaker,PINE GROVE,,TRUE,
340,WEST POINT 1101,163201101,12256,DPD,WEST POINT,,TRUE,
345,CALAVERAS CEMENT 1101,162211101,11188,DPD,CALAVERAS CEMENT,,TRUE,
345,CALAVERAS CEMENT 1101,162211101,80930,DPD,CALAVERAS CEMENT,,TRUE,
345,ELECTRA 1102,162161102,,Breaker,ELECTRA,,TRUE,
345,FROGTOWN 1701,163451701,13412,DPD,FROGTOWN,,TRUE,
345,FROGTOWN 1702,163451702,835115,DPD,FROGTOWN,,TRUE,
345,North Branch 1101,163231101,11158,DPD,North Branch,,TRUE,
345,SALT SPRINGS 2102,163692102,37300,DPD,SALT SPRINGS,,TRUE,
345,SALT SPRINGS 2102,163692102,3142,DPD,SALT SPRINGS,,TRUE,
345,STANISLAUS 1701,162821701,,Breaker,STANISLAUS,,TRUE,
345,STANISLAUS 1702,162821702,,Breaker,STANISLAUS,,TRUE,
345,WEST POINT 1101,163201101,,Breaker,WEST POINT,,TRUE,
348,BEAR VALLEY 2105,252192105,9560,DPD,BEAR VALLEY,,TRUE,
348,CURTIS 1701,163351701,,Breaker,CURTIS,,TRUE,
348,CURTIS 1702,163351702,,Breaker,CURTIS,,TRUE,
348,CURTIS 1703,163351703,,Breaker,CURTIS,,TRUE,
348,CURTIS 1704,163351704,,Breaker,CURTIS,,TRUE,
348,CURTIS 1705,163351705,,Breaker,CURTIS,,TRUE,
348,MIWUK 1701,163661701,,Breaker,MIWUK,,TRUE,
348,MIWUK 1702,163661702,,Breaker,MIWUK,,TRUE,
348,PEORIA 1705,163781705,90374,DPD,PEORIA,,TRUE,
348,RACETRACK 1703,163761703,,Breaker,RACETRACK,,TRUE,
348,TAR FLAT 0401,163240401,,Breaker,TAR FLAT,,TRUE,
348,TAR FLAT 0402,163240402,,Breaker,TAR FLAT,,TRUE,
350,ALLEGHANY 1101,152101101,,Breaker,ALLEGHANY,,TRUE,
350,ALLEGHANY 1102,152101102,,Breaker,ALLEGHANY,,TRUE,
350,DRUM 1101,152321101,,Breaker,DRUM,,TRUE,
350,PIKE CITY 1101,152201101,,Breaker,PIKE CITY,,TRUE,
350,PIKE CITY 1102,152201102,,Breaker,PIKE CITY,,TRUE,
350,SPAULDING 1101,152251101,578852,DPD,SPAULDING,,TRUE,
354,SUMMIT 1101,152591101,,Breaker,SUMMIT,,TRUE,
354,SUMMIT 1102,152591102,,Breaker,SUMMIT,,TRUE,
354,TAMARACK 1101,152291101,,Breaker,TAMARACK,,TRUE,
360,SALT SPRINGS 2101,163692101,3116,DPD,SALT SPRINGS,,TRUE,
360,SALT SPRINGS 2102,163692102,3118,DPD,SALT SPRINGS,,TRUE,
370,CURTIS 1703,163351703,9210,DPD,CURTIS,,TRUE,
370,MIWUK 1701,163661701,953336,DPD,MIWUK,,TRUE,
370,PINE CREST 401,163160401,1818,DPD,PINE CREST,,TRUE,
370,SPRING GAP 1702,162831702,,Breaker,SPRING GAP,,TRUE,
385,ECHO SUMMIT 1101,158031101,55262,DPD,ECHO SUMMIT,,TRUE,
400,WOODWARD 2108,255292108,78448,DPD,WOODWARD,,TRUE,
400,BEAR VALLEY 2105,252192105,11210,DPD,BEAR VALLEY,,TRUE,
400,COARSEGOLD 2104,254432104,10030,DPD,COARSEGOLD,,TRUE,
400,Merced Falls 1102,252811102,482838,DPD,Merced Falls,,TRUE,
420,BEAR VALLEY 2101,252192101,,Breaker,BEAR VALLEY,,TRUE,
420,BEAR VALLEY 2105,252192105,,Breaker,BEAR VALLEY,,TRUE,
420,INDIAN FLAT 1104,252691104,,Breaker,INDIAN FLAT,,TRUE,
420,MARIPOSA 2101,254452101,,Breaker,MARIPOSA,,TRUE,
420,MARIPOSA 2102,254452102,,Breaker,MARIPOSA,,TRUE,
424,AUBERRY 1101,254151101,,Breaker,AUBERRY,,TRUE,
424,AUBERRY 1102,254151102,,Breaker,AUBERRY,,TRUE,
424,COPPERMINE 1104,252411104,613086,DPD,COPPERMINE,,TRUE,
424,COPPERMINE 1104,252411104,556430,DPD,COPPERMINE,,TRUE,
424,KERCKHOFF 1101,252561101,R353,DPD,KERCKHOFF,,TRUE,
424,KERCKHOFF 1101,252561101,R308,DPD,KERCKHOFF,,TRUE,
424,SHEPHERD 2111,252062111,707358,DPD,SHEPHERD,,TRUE,
424,TIVY VALLEY 1107,252941107,R1817,DPD,TIVY VALLEY,,TRUE,
424,WOODWARD 2108,255292108,R2860,DPD,WOODWARD,,TRUE,
424,COARSEGOLD 2102,254432102,,Breaker,COARSEGOLD,,TRUE,
424,COARSEGOLD 2103,254432103,,Breaker,COARSEGOLD,,TRUE,
424,COARSEGOLD 2104,254432104,,Breaker,COARSEGOLD,,TRUE,
424,OAKHURST 1101,254421101,,Breaker,OAKHURST,,TRUE,
424,OAKHURST 1102,254421102,,Breaker,OAKHURST,,TRUE,
424,OAKHURST 1103,254421103,,Breaker,OAKHURST,,TRUE,
424,SAN JOAQUIN #2 1103,252521103,,Breaker,SAN JOAQUIN #,,TRUE,
424,SAN JOAQUIN #3 1101,252531101,,Breaker,SAN JOAQUIN #,,TRUE,
424,SAN JOAQUIN #3 1102,252531102,,Breaker,SAN JOAQUIN #,,TRUE,
424,SAN JOAQUIN #3 1103,252531103,,Breaker,SAN JOAQUIN #,,TRUE,
424,WISHON 1101,251511101,,Breaker,WISHON,,TRUE,
427,Auberry 1101,254151101,49122,DPD,Auberry,,TRUE,
427,Auberry 1101,254151101,R2845,DPD,Auberry,,TRUE,
427,Kerchoff 1101,252561101,,Breaker,Kerchoff,,TRUE,
427,SAN JOAQUIN #3 1101,252531101,,Breaker,SAN JOAQUIN #,,TRUE,
427,SAN JOAQUIN #3 1103,252531103,5100,DPD,SAN JOAQUIN #,,TRUE,
427,SO CAL Edison #3 1101,258861101,,Breaker,SO CAL Edison #,,TRUE,
428,Auberry 1101,254151101,37536,DPD,Auberry,,TRUE,
428,BALCH NO 1 1101,252501101,,Breaker,BALCH NO,,TRUE,
430,Dunlap 1102,254061102,7060,DPD,Dunlap,,TRUE,
430,Dunlap 1103,254061103,7220,DPD,Dunlap,,TRUE,
430,Orosi 1102,252841102,319741,Switch,Orosi,,TRUE,
430,Orosi 1102,252841102,7531F,Fuse,Orosi,,TRUE,
430,Reedley 1104,252341104,887932,DPD,Reedley,,TRUE,
430,Reedley 1112,252341112,477952,DPD,Reedley,,TRUE,
430,Reedley 1112,252341112,800911,Switch,Reedley,,TRUE,
430,Sand Creek 1103,254601103,,Breaker,Sand Creek,,TRUE,
430,Stone Corral 1108,252921108,7247,Switch,Stone Corral,,TRUE,
430,Stone Corral 1110,252921110,975698,DPD,Stone Corral,,TRUE,
430,Stone Corral 1110,252921110,189488,DPD,Stone Corral,,TRUE,
430,Stone Corral 1110,252921110,894956,DPD,Stone Corral,,TRUE,
430,Tivy Valley 1107,252941107,7380,DPD,Tivy Valley,,TRUE,
430,Tivy Valley 1107,252941107,599142,DPD,Tivy Valley,,TRUE,
